time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Region
2022-09-05,23.3,21.2,26.8,1.8,0.0,,14.8,,1015.4,,Indiana
2022-09-06,22.6,20.2,27.4,0.0,0.0,,13.3,,1017.6,,Indiana
2022-09-07,22.3,18.0,27.4,0.0,0.0,,12.2,,1018.6,,Indiana
2022-09-08,21.2,15.8,26.8,0.0,0.0,,10.1,,1015.1,,Indiana
2022-09-09,22.0,15.8,28.4,0.0,0.0,,10.8,,1013.7,,Indiana
2022-09-10,24.2,18.4,30.8,1.5,0.0,,7.9,,1016.3,,Indiana
2022-09-11,22.0,15.8,24.5,18.3,0.0,,15.5,,1014.0,,Indiana
2022-09-12,16.5,12.4,19.5,1.3,0.0,,18.0,,1011.9,,Indiana
2022-09-13,16.4,12.4,20.8,0.0,0.0,,9.4,,1012.7,,Indiana
2022-09-14,20.0,14.0,28.0,0.0,0.0,,3.6,,1019.4,,Indiana
2022-09-15,21.5,16.2,28.0,0.0,0.0,,5.0,,1022.5,,Indiana
2022-09-16,22.2,16.2,28.0,0.0,0.0,,9.4,,1021.0,,Indiana
2022-09-17,22.4,17.3,29.0,0.0,0.0,,13.0,,1019.1,,Indiana
2022-09-18,23.0,17.3,29.6,0.0,0.0,,16.6,,1016.5,,Indiana
2022-09-19,23.5,20.2,28.0,16.5,0.0,,13.0,,1014.6,,Indiana
2022-09-20,23.4,17.3,30.2,0.0,0.0,,10.4,,1015.7,,Indiana
2022-09-21,27.0,21.8,34.0,0.0,0.0,,16.9,,1011.8,,Indiana
2022-09-22,20.3,11.8,23.4,0.0,0.0,,23.4,,1017.6,,Indiana
2022-09-23,13.0,8.0,17.3,0.0,0.0,,8.6,,1022.7,,Indiana
2022-09-24,16.5,11.2,24.5,8.6,0.0,,16.6,,1014.6,,Indiana
2022-09-25,18.8,14.0,21.8,0.0,0.0,,21.6,,1008.7,,Indiana
2022-09-26,15.4,9.6,20.2,0.0,0.0,,21.2,,1011.8,,Indiana
2022-09-27,12.6,5.8,19.0,0.0,0.0,,18.4,,1018.1,,Indiana
2022-09-28,11.5,5.8,17.3,0.0,0.0,,15.1,,1028.1,,Indiana
2022-09-29,12.5,6.2,20.2,0.0,0.0,,13.7,,1030.1,,Indiana
2022-09-30,13.8,6.8,21.2,0.0,0.0,,14.8,,1023.5,,Indiana
2022-10-01,15.2,8.5,23.4,0.0,0.0,,18.4,,1019.2,,Indiana
2022-10-02,16.0,10.8,21.8,0.0,0.0,,19.1,,1023.2,,Indiana
2022-10-03,14.2,6.8,21.2,0.0,0.0,,14.8,,1025.8,,Indiana
2022-10-04,13.4,5.2,22.3,0.0,0.0,,6.1,,1023.3,,Indiana
2022-10-05,15.2,6.8,24.5,0.0,0.0,,4.7,,1020.1,,Indiana
2022-10-06,17.3,12.4,24.5,0.0,0.0,,11.2,,1017.2,,Indiana
2022-10-07,13.6,6.8,15.8,0.0,0.0,,21.2,,1024.3,,Indiana
2022-10-08,8.6,1.8,14.6,0.0,0.0,,10.8,,1028.5,,Indiana
2022-10-09,9.2,1.2,18.4,0.0,0.0,,13.7,,1023.7,,Indiana
2022-10-10,13.8,6.2,23.4,0.0,0.0,,12.2,,1022.6,,Indiana
2022-10-11,16.0,9.6,23.4,0.0,0.0,,13.7,,1021.6,,Indiana
2022-10-12,17.8,9.0,22.3,0.0,0.0,,18.4,,1011.4,,Indiana
2022-10-13,11.5,5.2,16.8,0.5,0.0,,20.5,,1008.7,,Indiana
2022-10-14,10.4,2.4,19.0,0.0,0.0,,20.2,,1008.5,,Indiana
2022-10-15,11.4,2.9,15.2,0.0,0.0,,16.6,,1013.7,,Indiana
2022-10-16,12.4,6.2,20.8,0.0,0.0,,15.8,,1014.3,,Indiana
2022-10-17,6.6,1.8,9.0,0.3,0.0,,25.2,,1012.8,,Indiana
2022-10-18,3.6,0.8,7.4,1.5,0.0,,24.5,,1015.4,,Indiana
2022-10-19,6.1,0.2,11.2,0.0,0.0,,22.0,,1016.5,,Indiana
2022-10-20,5.2,-2.0,15.8,0.0,0.0,,17.6,,1013.4,,Indiana
2022-10-21,13.0,6.8,24.0,0.0,0.0,,18.4,,1012.5,,Indiana
2022-10-22,15.6,8.0,25.8,0.0,0.0,,17.6,,1014.2,,Indiana
2022-10-23,19.2,13.4,26.2,0.0,0.0,,20.2,,1016.7,,Indiana
2022-10-24,18.2,11.2,25.2,0.0,0.0,,17.3,,1015.5,,Indiana
2022-10-25,17.4,13.4,21.8,26.9,0.0,,19.1,,1007.3,,Indiana
2022-10-26,11.8,5.2,15.2,0.3,0.0,,18.4,,1011.6,,Indiana
2022-10-27,7.4,2.4,13.4,0.0,0.0,,13.7,,1025.2,,Indiana
2022-10-28,9.5,3.4,17.3,0.0,0.0,,11.2,,1027.4,,Indiana
2022-10-29,11.8,4.0,20.2,0.0,0.0,,9.0,,1025.8,,Indiana
2022-10-30,12.5,9.6,14.6,2.8,0.0,,11.5,,1016.3,,Indiana
2022-10-31,14.8,13.4,16.2,3.8,0.0,,14.0,,1011.1,,Indiana
2022-11-01,14.8,10.2,20.2,0.0,0.0,,9.0,,1020.5,,Indiana
2022-11-02,13.6,8.0,20.8,0.0,0.0,,8.6,,1025.4,,Indiana
2022-11-03,14.2,8.5,22.3,0.0,0.0,,11.5,,1023.0,,Indiana
2022-11-04,17.0,10.8,24.5,0.0,0.0,,20.9,,1016.7,,Indiana
2022-11-05,18.6,9.6,19.5,1.8,0.0,,32.0,,1007.2,,Indiana
2022-11-06,12.8,7.4,20.2,0.0,0.0,,14.4,,1016.4,,Indiana
2022-11-07,12.4,6.8,17.3,0.0,0.0,,14.8,,1029.8,,Indiana
2022-11-08,10.2,6.2,16.2,0.0,0.0,,19.1,,1033.4,,Indiana
2022-11-09,12.5,6.2,21.8,0.0,0.0,,9.4,,1026.3,,Indiana
2022-11-10,16.0,9.6,23.0,0.0,0.0,,14.8,,1018.4,,Indiana
2022-11-11,12.5,-0.4,14.6,0.0,0.0,,16.9,,1009.7,,Indiana
2022-11-12,0.2,-2.0,0.2,6.1,0.0,,18.4,,1017.2,,Indiana
2022-11-13,0.4,-1.5,4.0,0.0,3.0,,13.7,,1025.7,,Indiana
2022-11-14,0.6,-3.6,5.8,0.0,0.0,,11.2,,1027.1,,Indiana
2022-11-15,2.8,1.8,4.0,0.0,0.0,,15.1,,1021.0,,Indiana
2022-11-16,1.0,-1.5,1.8,0.5,0.0,,23.4,,1022.0,,Indiana
2022-11-17,-1.2,-2.6,1.2,0.0,0.0,,22.7,,1023.9,,Indiana
2022-11-18,-1.6,-4.1,0.2,0.0,0.0,,25.9,,1024.4,,Indiana
2022-11-19,-3.2,-7.0,1.8,0.0,0.0,,29.2,,1023.3,,Indiana
2022-11-20,-4.9,-10.4,0.2,0.0,0.0,,14.4,,1029.9,,Indiana
2022-11-21,0.4,-5.4,10.8,0.0,0.0,,19.4,,1026.0,,Indiana
2022-11-22,4.4,-1.5,13.4,0.0,0.0,,11.5,,1025.4,,Indiana
2022-11-23,6.6,0.2,15.2,0.0,0.0,,7.9,,1023.6,,Indiana
2022-11-24,7.8,0.8,14.6,0.3,0.0,,9.4,,1021.5,,Indiana
2022-11-25,8.6,0.2,10.8,0.3,0.0,,12.6,,1022.1,,Indiana
2022-11-26,3.4,-3.6,12.4,0.3,0.0,,7.6,,1018.8,,Indiana
2022-11-27,9.0,5.2,11.8,24.9,0.0,,23.4,,1000.7,,Indiana
2022-11-28,6.0,5.2,6.8,0.3,0.0,,7.9,,1014.0,,Indiana
2022-11-29,9.2,5.2,16.8,0.0,0.0,,23.0,,1010.1,,Indiana
2022-11-30,4.6,-3.1,15.8,1.8,0.0,,32.4,,1017.9,,Indiana
2022-12-01,-2.8,-7.6,2.9,0.0,0.0,,13.3,,1031.7,,Indiana
2022-12-02,4.6,0.8,14.0,0.0,0.0,,27.7,,1019.4,,Indiana
2022-12-03,6.4,-4.8,12.4,0.0,0.0,,25.2,,1024.3,,Indiana
2022-12-04,-2.2,-7.6,4.6,0.0,0.0,,10.4,,1026.1,,Indiana
2022-12-05,0.4,-4.1,7.4,0.0,0.0,,12.2,,1015.6,,Indiana
2022-12-06,6.6,4.6,10.2,0.8,0.0,,6.5,,1015.2,,Indiana
2022-12-07,7.6,4.0,8.5,0.0,0.0,,8.3,,1023.0,,Indiana
2022-12-08,5.9,4.0,6.8,1.5,0.0,,14.4,,1026.1,,Indiana
2022-12-09,5.4,3.4,7.4,2.5,0.0,,13.0,,1021.0,,Indiana
2022-12-10,5.4,4.0,6.2,0.0,0.0,,11.2,,1021.3,,Indiana
2022-12-11,5.2,4.0,6.2,0.0,0.0,,9.4,,1022.8,,Indiana
2022-12-12,4.6,1.2,7.4,0.0,0.0,,14.8,,1024.9,,Indiana
2022-12-13,2.4,0.2,6.2,0.0,0.0,,20.9,,1021.7,,Indiana
2022-12-14,6.0,4.6,11.2,24.6,0.0,,22.7,,1009.3,,Indiana
2022-12-15,5.6,0.8,11.8,3.6,0.0,,20.9,,1004.6,,Indiana
2022-12-16,0.8,-1.5,1.8,0.0,0.0,,24.1,,1008.9,,Indiana
2022-12-17,-1.0,-4.1,1.2,0.0,0.0,,25.9,,1011.6,,Indiana
2022-12-18,-4.0,-7.6,-0.8,0.0,0.0,,19.8,,1022.4,,Indiana
2022-12-19,-5.2,-8.6,0.8,0.0,0.0,,6.1,,1030.8,,Indiana
2022-12-20,-0.1,-3.6,6.8,0.0,0.0,,8.3,,1030.8,,Indiana
2022-12-21,-0.6,-4.8,5.2,0.0,0.0,,11.9,,1027.8,,Indiana
2022-12-22,2.4,-18.0,5.2,4.3,0.0,,19.4,,1011.8,,Indiana
2022-12-23,-19.2,-22.6,-17.0,0.8,3.0,,43.6,,1016.9,,Indiana
2022-12-24,-15.2,-17.6,-9.2,0.0,3.0,,36.7,,1019.2,,Indiana
2022-12-25,-12.0,-15.4,-8.6,0.0,3.0,,23.8,,1021.7,,Indiana
2022-12-26,-7.8,-9.2,-4.8,0.0,3.0,,9.7,,1022.4,,Indiana
2022-12-27,-4.1,-5.8,-1.5,0.0,3.0,,14.4,,1024.0,,Indiana
2022-12-28,1.2,-3.1,9.6,0.0,3.0,,25.2,,1017.0,,Indiana
2022-12-29,10.5,7.4,14.6,0.0,0.0,,26.3,,1016.2,,Indiana
2022-12-30,12.6,10.2,14.0,24.4,0.0,,17.3,,1015.9,,Indiana
2022-12-31,7.0,4.0,10.2,4.3,0.0,,9.7,,1013.2,,Indiana
2023-01-01,7.4,4.6,11.2,0.0,0.0,,12.6,,1015.1,,Indiana
2023-01-02,10.5,9.0,14.0,0.3,0.0,,8.6,,1015.6,,Indiana
2023-01-03,15.0,13.4,17.3,21.6,0.0,,18.7,,1005.7,,Indiana
2023-01-04,10.4,2.9,15.2,0.0,0.0,,19.8,,1008.0,,Indiana
2023-01-05,3.0,0.8,4.6,0.3,0.0,,19.8,,1014.2,,Indiana
2023-01-06,1.2,-2.0,4.0,0.0,0.0,,15.1,,1021.7,,Indiana
2023-01-07,-0.4,-4.1,4.0,0.0,0.0,,11.9,,1026.8,,Indiana
2023-01-08,0.8,-0.8,4.0,0.0,0.0,,11.5,,1023.4,,Indiana
2023-01-09,1.0,-1.5,6.8,0.0,0.0,,13.3,,1022.2,,Indiana
2023-01-10,4.4,0.8,11.2,0.0,0.0,,11.2,,1014.3,,Indiana
2023-01-11,6.4,4.0,9.6,0.3,0.0,,11.7,,1010.9,,Indiana
2023-01-12,7.8,2.4,9.6,22.1,0.0,,25.2,,1009.5,,Indiana
2023-01-13,1.5,-0.4,2.4,0.5,0.0,,24.1,,1019.9,,Indiana
2023-01-14,-1.0,-4.1,0.2,0.0,0.0,,13.7,,1025.3,,Indiana
2023-01-15,-1.5,-5.4,5.8,0.0,0.0,,15.5,,1022.7,,Indiana
2023-01-16,2.8,0.8,11.2,3.6,0.0,,17.3,,1010.7,,Indiana
2023-01-17,9.0,4.0,12.4,1.3,0.0,,25.6,,1005.5,,Indiana
2023-01-18,3.6,1.2,7.4,25.4,0.0,,16.2,,1013.4,,Indiana
2023-01-19,7.8,1.8,13.4,2.3,0.0,,30.6,,1003.2,,Indiana
2023-01-20,1.4,-0.8,1.8,0.0,0.0,,25.9,,1019.2,,Indiana
2023-01-21,-0.4,-0.8,0.8,0.0,0.0,,10.4,,1022.9,,Indiana
2023-01-22,-0.1,-2.0,1.2,1.0,0.0,,9.4,,1011.9,,Indiana
2023-01-23,-0.1,-2.6,0.8,0.0,0.0,,18.4,,1019.5,,Indiana
2023-01-24,0.6,-3.1,6.8,0.0,0.0,,11.2,,1022.8,,Indiana
2023-01-25,1.6,0.2,3.4,17.5,3.0,,20.2,,1006.6,,Indiana
2023-01-26,-1.0,-4.1,0.8,0.0,3.0,,26.6,,1015.4,,Indiana
2023-01-27,-2.6,-7.0,5.2,0.0,3.0,,22.3,,1016.8,,Indiana
2023-01-28,3.8,-1.5,11.8,1.0,0.0,,14.8,,1020.5,,Indiana
2023-01-29,5.1,-0.8,6.2,2.3,0.0,,15.8,,1019.9,,Indiana
2023-01-30,-1.6,-7.0,-0.8,1.5,0.0,,16.9,,1025.9,,Indiana
2023-01-31,-7.2,-10.4,-4.1,0.0,0.0,,13.3,,1029.4,,Indiana
2023-02-01,-7.0,-12.0,-1.5,0.0,0.0,,5.0,,1029.3,,Indiana
2023-02-02,-2.2,-7.0,4.6,0.0,0.0,,19.8,,1023.3,,Indiana
2023-02-03,-5.8,-10.8,-3.6,0.0,0.0,,16.6,,1033.0,,Indiana
2023-02-04,-4.0,-9.8,7.4,0.0,0.0,,25.9,,1027.0,,Indiana
2023-02-05,6.4,0.8,11.2,0.0,0.0,,25.6,,1016.6,,Indiana
2023-02-06,2.0,-3.1,8.0,0.0,0.0,,15.1,,1022.0,,Indiana
2023-02-07,9.4,1.2,14.6,0.0,0.0,,19.4,,1017.9,,Indiana
2023-02-08,3.8,-2.6,10.2,11.4,0.0,,9.4,,1023.1,,Indiana
2023-02-09,9.4,2.9,15.8,23.1,0.0,,35.6,,1008.5,,Indiana
2023-02-10,3.2,-2.0,6.2,0.0,0.0,,16.2,,1024.8,,Indiana
2023-02-11,0.4,-4.1,7.4,0.0,0.0,,4.7,,1028.2,,Indiana
2023-02-12,3.2,-4.8,13.0,0.0,0.0,,6.8,,1017.5,,Indiana
2023-02-13,6.1,-0.4,14.0,0.0,0.0,,14.0,,1011.8,,Indiana
2023-02-14,6.6,0.8,14.0,2.3,0.0,,20.2,,1010.5,,Indiana
2023-02-15,13.8,5.8,18.0,0.0,0.0,,29.9,,1009.2,,Indiana
2023-02-16,8.2,0.8,15.2,9.9,0.0,,22.0,,1010.0,,Indiana
2023-02-17,0.4,-5.4,0.8,0.0,0.0,,22.7,,1022.7,,Indiana
2023-02-18,-0.6,-6.4,9.6,0.0,0.0,,20.2,,1027.9,,Indiana
2023-02-19,7.4,3.4,14.6,0.0,0.0,,23.0,,1015.2,,Indiana
2023-02-20,8.6,3.4,15.2,0.0,0.0,,11.5,,1007.5,,Indiana
2023-02-21,7.0,3.4,10.2,0.0,0.0,,19.1,,1008.1,,Indiana
2023-02-22,8.8,4.0,21.8,10.2,0.0,,22.7,,1002.8,,Indiana
2023-02-23,13.6,-1.5,19.5,0.0,0.0,,29.5,,1013.5,,Indiana
2023-02-24,-0.2,-5.4,4.6,0.0,0.0,,15.8,,1033.6,,Indiana
2023-02-25,3.8,-0.4,9.6,0.0,0.0,,12.6,,1024.0,,Indiana
2023-02-26,4.2,-1.5,14.0,0.0,0.0,,6.1,,1016.6,,Indiana
2023-02-27,11.5,8.0,17.3,7.9,0.0,,32.0,,997.2,,Indiana
2023-02-28,7.8,4.6,10.8,0.0,0.0,,17.6,,1009.9,,Indiana
2023-03-01,11.2,4.0,24.5,0.0,0.0,,15.8,,1007.0,,Indiana
2023-03-02,8.4,1.2,11.8,0.0,0.0,,15.5,,1012.2,,Indiana
2023-03-03,5.8,1.2,6.2,56.9,0.0,,33.1,,997.0,,Indiana
2023-03-04,4.4,-1.5,13.0,0.0,0.0,,13.0,,1014.4,,Indiana
2023-03-05,7.6,2.4,14.0,0.0,0.0,,12.2,,1022.3,,Indiana
2023-03-06,12.5,5.8,22.3,0.0,0.0,,20.2,,1013.5,,Indiana
2023-03-07,8.6,3.4,10.2,0.0,0.0,,24.8,,1025.2,,Indiana
2023-03-08,5.0,1.8,10.2,0.0,0.0,,22.7,,1030.8,,Indiana
2023-03-09,5.8,0.8,11.8,1.8,0.0,,21.6,,1022.9,,Indiana
2023-03-10,4.4,1.8,5.2,1.0,0.0,,26.3,,1015.3,,Indiana
2023-03-11,3.4,0.8,8.0,0.0,0.0,,14.0,,1017.2,,Indiana
2023-03-12,2.8,0.8,4.6,5.1,3.0,,14.0,,1012.1,,Indiana
2023-03-13,0.4,-2.0,1.8,1.0,0.0,,23.0,,1018.2,,Indiana
2023-03-14,-1.0,-4.8,4.0,0.0,0.0,,17.3,,1026.6,,Indiana
2023-03-15,1.0,-6.4,10.8,0.0,0.0,,9.4,,1026.1,,Indiana
2023-03-16,6.8,1.8,13.4,3.3,0.0,,22.0,,1013.5,,Indiana
2023-03-17,5.2,-2.0,11.2,2.3,0.0,,32.4,,1007.5,,Indiana
2023-03-18,-3.4,-7.0,-1.5,0.3,0.0,,25.9,,1018.8,,Indiana
2023-03-19,-3.8,-8.0,2.9,0.0,0.0,,16.6,,1027.3,,Indiana
2023-03-20,0.8,-5.8,10.8,0.0,0.0,,20.5,,1025.5,,Indiana
2023-03-21,5.9,0.2,12.4,0.8,0.0,,17.3,,1024.2,,Indiana
2023-03-22,7.6,5.2,11.8,4.1,0.0,,19.8,,1018.6,,Indiana
2023-03-23,14.2,6.8,19.5,10.2,0.0,,23.4,,1012.4,,Indiana
2023-03-24,6.6,5.2,7.4,37.8,0.0,,20.5,,1012.1,,Indiana
2023-03-25,7.0,2.4,11.2,5.6,0.0,,27.4,,1003.3,,Indiana
2023-03-26,8.0,0.8,18.4,3.0,0.0,,15.1,,1014.5,,Indiana
2023-03-27,8.5,1.8,10.2,9.7,0.0,,15.8,,1017.7,,Indiana
2023-03-28,4.0,-2.6,10.8,0.0,0.0,,11.5,,1024.6,,Indiana
2023-03-29,5.8,-0.4,13.0,0.0,0.0,,18.4,,1024.3,,Indiana
2023-03-30,6.0,-0.8,16.8,0.0,0.0,,18.4,,1023.8,,Indiana
2023-03-31,13.4,9.6,20.2,10.4,0.0,,31.3,,1008.5,,Indiana
2023-04-01,10.6,3.4,14.0,0.0,0.0,,30.6,,1005.8,,Indiana
2023-04-02,6.0,1.2,14.6,0.0,0.0,,12.2,,1017.6,,Indiana
2023-04-03,13.4,6.8,24.5,0.0,0.0,,17.6,,1009.3,,Indiana
2023-04-04,17.5,14.0,26.8,0.3,0.0,,20.5,,1008.3,,Indiana
2023-04-05,21.3,8.0,24.5,18.8,0.0,,27.7,,1009.8,,Indiana
2023-04-06,7.8,4.0,11.2,0.0,0.0,,10.4,,1027.5,,Indiana
2023-04-07,7.6,2.4,14.6,0.0,0.0,,15.5,,1031.9,,Indiana
2023-04-08,10.0,4.0,16.8,0.0,0.0,,16.9,,1029.0,,Indiana
2023-04-09,11.8,4.6,18.4,0.0,0.0,,13.3,,1029.7,,Indiana
2023-04-10,13.4,5.8,21.2,0.0,0.0,,6.1,,1028.2,,Indiana
2023-04-11,15.6,6.2,23.4,0.0,0.0,,12.6,,1024.9,,Indiana
2023-04-12,18.0,11.2,25.8,0.0,0.0,,16.9,,1018.7,,Indiana
2023-04-13,18.4,10.8,26.8,0.0,0.0,,7.2,,1013.5,,Indiana
2023-04-14,20.0,15.2,25.8,0.0,0.0,,7.9,,1009.5,,Indiana
2023-04-15,19.8,14.0,26.8,0.0,0.0,,14.4,,1009.8,,Indiana
2023-04-16,14.4,4.6,20.8,5.6,0.0,,28.8,,1007.3,,Indiana
2023-04-17,4.8,2.4,11.2,0.8,0.0,,24.5,,1007.6,,Indiana
2023-04-18,6.6,-0.8,16.8,0.0,0.0,,12.2,,1014.1,,Indiana
2023-04-19,14.8,7.4,27.4,0.0,0.0,,20.2,,1015.1,,Indiana
2023-04-20,21.4,15.8,29.0,0.0,0.0,,25.9,,1013.5,,Indiana
2023-04-21,14.2,8.5,19.0,13.0,0.0,,10.4,,1013.8,,Indiana
2023-04-22,8.8,2.9,12.4,0.3,0.0,,22.0,,1012.3,,Indiana
2023-04-23,4.6,1.2,7.4,0.0,0.0,,15.1,,1019.1,,Indiana
2023-04-24,4.9,-2.0,12.4,0.0,0.0,,11.5,,1022.7,,Indiana
2023-04-25,8.2,3.4,14.6,0.0,0.0,,13.7,,1020.7,,Indiana
2023-04-26,9.4,4.0,15.2,0.0,0.0,,10.4,,1022.0,,Indiana
2023-04-27,10.8,4.0,18.4,6.4,0.0,,15.5,,1016.2,,Indiana
2023-04-28,11.0,8.0,13.4,4.8,0.0,,14.4,,1007.7,,Indiana
2023-04-29,12.4,5.8,21.2,2.0,0.0,,12.2,,1005.7,,Indiana
2023-04-30,8.8,4.6,11.8,6.4,0.0,,24.8,,1000.2,,Indiana
2023-05-01,6.1,4.6,9.0,5.1,0.0,,25.6,,998.8,,Indiana
2023-05-02,8.5,5.8,14.0,0.0,0.0,,24.8,,1002.7,,Indiana
2023-05-03,9.8,4.6,15.8,0.0,0.0,,19.1,,1011.2,,Indiana
2023-05-04,12.0,3.4,20.2,0.0,0.0,,6.1,,1016.0,,Indiana
2023-05-05,16.2,8.5,23.4,0.0,0.0,,15.5,,1018.3,,Indiana
2023-05-06,18.2,13.4,24.0,0.0,0.0,,16.9,,1018.8,,Indiana
2023-05-07,20.5,16.2,26.2,16.8,0.0,,15.1,,1013.9,,Indiana
2023-05-08,19.4,15.2,24.5,0.0,0.0,,15.1,,1012.0,,Indiana
2023-05-09,18.3,13.0,23.4,0.0,0.0,,16.9,,1017.5,,Indiana
2023-05-10,18.0,11.8,25.2,0.0,0.0,,13.3,,1020.9,,Indiana
2023-05-11,20.2,13.4,27.4,0.0,0.0,,10.8,,1018.3,,Indiana
2023-05-12,22.2,19.0,26.2,0.0,0.0,,12.6,,1016.2,,Indiana
2023-05-13,22.8,19.0,28.4,11.9,0.0,,10.1,,1017.7,,Indiana
2023-05-14,21.3,17.3,25.2,0.3,0.0,,19.8,,1022.8,,Indiana
2023-05-15,16.5,10.8,23.0,3.8,0.0,,11.2,,1023.6,,Indiana
2023-05-16,17.0,13.0,19.5,3.0,0.0,,10.1,,1013.0,,Indiana
2023-05-17,16.3,11.8,22.3,0.0,0.0,,16.2,,1012.9,,Indiana
2023-05-18,15.6,8.0,23.4,0.0,0.0,,10.4,,1017.3,,Indiana
2023-05-19,19.2,11.2,26.8,21.3,0.0,,14.8,,1015.8,,Indiana
2023-05-20,16.2,10.8,19.5,1.0,0.0,,16.6,,1018.8,,Indiana
2023-05-21,16.2,8.0,25.8,0.0,0.0,,5.0,,1021.0,,Indiana
2023-05-22,20.4,13.4,26.8,0.0,0.0,,4.0,,1019.4,,Indiana
2023-05-23,22.2,15.2,28.0,0.0,0.0,,9.0,,1019.1,,Indiana
2023-05-24,23.2,15.2,29.0,0.0,0.0,,14.4,,1018.0,,Indiana
2023-05-25,17.3,10.2,21.8,0.0,0.0,,23.8,,1021.5,,Indiana
2023-05-26,16.5,9.6,25.2,0.0,0.0,,20.2,,1023.4,,Indiana
2023-05-27,18.8,10.8,24.5,0.0,0.0,,13.0,,1022.6,,Indiana
2023-05-28,21.0,15.8,28.0,0.0,0.0,,10.8,,1018.3,,Indiana
2023-05-29,22.3,13.4,30.2,0.0,0.0,,9.0,,1014.6,,Indiana
2023-05-30,24.3,18.0,29.6,0.0,0.0,,9.7,,1014.2,,Indiana
2023-05-31,24.2,19.0,31.2,8.9,0.0,,10.8,,1015.8,,Indiana
2023-06-01,24.8,18.4,31.2,0.0,0.0,,7.2,,1016.8,,Indiana
2023-06-02,26.4,17.3,32.4,0.0,0.0,,10.8,,1015.5,,Indiana
2023-06-03,26.4,19.5,32.4,0.0,0.0,,15.5,,1013.5,,Indiana
2023-06-04,24.2,18.4,28.0,0.0,0.0,,18.4,,1014.2,,Indiana
2023-06-05,20.8,12.4,27.4,0.0,0.0,,13.3,,1015.6,,Indiana
2023-06-06,22.4,13.4,30.2,0.0,0.0,,13.0,,1013.0,,Indiana
2023-06-07,21.4,16.8,25.8,0.0,0.0,,11.2,,1009.3,,Indiana
2023-06-08,19.2,11.8,25.8,0.0,0.0,,12.2,,1010.3,,Indiana
2023-06-09,19.4,10.2,26.8,0.0,0.0,,11.5,,1011.9,,Indiana
2023-06-10,21.8,12.4,28.4,0.0,0.0,,8.6,,1010.3,,Indiana
2023-06-11,18.8,15.2,19.5,16.3,0.0,,14.8,,1005.4,,Indiana
2023-06-12,15.2,11.8,19.5,0.0,0.0,,18.7,,1009.8,,Indiana
2023-06-13,16.4,11.2,21.8,1.8,0.0,,20.5,,1006.3,,Indiana
2023-06-14,20.0,15.8,26.2,0.8,0.0,,9.4,,1004.2,,Indiana
2023-06-15,22.3,15.8,30.2,0.0,0.0,,14.0,,1006.0,,Indiana
2023-06-16,18.2,11.2,22.3,0.0,0.0,,12.2,,1011.4,,Indiana
2023-06-17,19.8,13.4,28.0,0.0,0.0,,5.0,,1014.2,,Indiana
2023-06-18,22.2,15.2,28.0,0.0,0.0,,10.4,,1010.7,,Indiana
2023-06-19,23.2,20.8,26.2,0.0,0.0,,17.6,,1009.1,,Indiana
2023-06-20,25.3,20.8,31.2,0.0,0.0,,24.5,,1013.2,,Indiana
2023-06-21,24.8,20.2,31.2,0.0,0.0,,21.6,,1015.8,,Indiana
2023-06-22,23.2,19.0,26.8,0.0,0.0,,17.6,,1014.8,,Indiana
2023-06-23,22.8,19.5,28.0,0.0,0.0,,8.6,,1013.1,,Indiana
2023-06-24,24.5,18.0,32.4,0.0,0.0,,12.2,,1012.4,,Indiana
2023-06-25,25.8,21.8,31.8,4.1,0.0,,19.1,,1007.1,,Indiana
2023-06-26,23.2,18.0,27.4,0.3,0.0,,24.1,,1004.8,,Indiana
2023-06-27,20.8,17.3,25.2,0.0,0.0,,16.2,,1010.4,,Indiana
2023-06-28,20.8,14.6,29.0,0.0,0.0,,7.6,,1015.0,,Indiana
2023-06-29,23.0,19.0,30.8,9.9,0.0,,14.8,,1013.9,,Indiana
2023-06-30,23.3,18.4,32.9,2.8,0.0,,10.8,,1013.8,,Indiana
2023-07-01,24.8,20.2,30.2,21.3,0.0,,15.5,,1011.9,,Indiana
2023-07-02,23.8,20.2,30.2,18.5,0.0,,15.5,,1008.3,,Indiana
2023-07-03,23.8,20.2,30.2,0.3,0.0,,15.5,,1011.5,,Indiana
2023-07-04,25.6,19.0,32.4,6.6,0.0,,9.4,,1015.5,,Indiana
2023-07-05,26.6,20.8,32.4,0.0,0.0,,11.5,,1014.9,,Indiana
2023-07-06,25.8,21.8,30.2,0.0,0.0,,13.7,,1013.2,,Indiana
2023-07-07,24.3,19.0,29.6,0.0,0.0,,9.0,,1013.9,,Indiana
2023-07-08,23.3,18.4,26.2,40.4,0.0,,13.0,,1010.6,,Indiana
2023-07-09,21.4,15.8,27.4,0.0,0.0,,10.4,,1012.3,,Indiana
2023-07-10,23.2,16.8,29.0,0.0,0.0,,10.8,,1014.1,,Indiana
2023-07-11,24.2,18.0,30.2,0.0,0.0,,16.9,,1014.2,,Indiana
2023-07-12,25.4,19.5,30.8,0.0,0.0,,16.2,,1012.6,,Indiana
2023-07-13,24.8,21.2,28.4,0.0,0.0,,10.8,,1010.0,,Indiana
2023-07-14,24.8,18.4,31.2,0.0,0.0,,9.4,,1011.7,,Indiana
2023-07-15,25.0,20.8,29.0,2.5,0.0,,12.6,,1010.0,,Indiana
